index,review_text,asin,stars
4390,"Beginning, Intermediate, or Expert Chef...this Magazine is simply the best! Highly Recommended!",B00005NIND,⭐⭐⭐⭐⭐
4391,"I enjoy the magazine. However, theyt started out by dumping old issues to use up my subscription. I received three isues in one day. Yuk :-(",B00005NIOH,⭐⭐
4392,I love this magazine because it has great pictures and great articles. I would recommend it to families and individuals.,B00005NIOH,⭐⭐⭐⭐⭐
4393,Received the first 3 issues in the mail at the same time. Will be interesting to see how the next issue come.,B00005NIOH,⭐⭐⭐
4394,"Always have loved Geographic and hope it will be welcomed as a holiday gift.  You never know with magazine subscriptions, but Geographic is a case of its own.",B00005NIOH,⭐⭐⭐⭐
4395,"First issue due to arrive in 6, yes SIX weeks..I HOPE!
A little ridiculous in the 21st century. See Newsweek's fate!",B00005NIOH,⭐
4396,same thing. I haven't recvd the 1st issue yet. It looks fine from the covers I have seen and I have read it in the past. But I need to actually receive it to rate it properly.,B00005NIOH,⭐
4397,"I subscribed in November and got the Nov, Dec and Jan volume in the mail yesterday. I love National Geographic.",B00005NIOH,⭐⭐⭐⭐⭐
4398,But still pretty interesting? I love the pictures and most of the stories. But I might not renew when the year is up,B00005NIOH,⭐⭐⭐⭐
4399,I remember when this magazine first came out and it was a lovely work of art. now it's so thin and full of crap.,B00005NIOA,⭐
4400,"Sorry, Martha....this is not a hit.",B00005NIOA,⭐⭐
4401,I buy this magazine for my 10 year-old son.  He always finds interesting articles and pictures.  It is well worth the price for such great quality.,B00005NIOH,⭐⭐⭐⭐⭐
4402,always appreciated,B00005NIOA,⭐⭐⭐⭐
4403,Some time it doesnt hold my interest,B00005NIOA,⭐⭐
4404,Always great!,B00005NIOA,⭐⭐⭐⭐⭐
4405,"Our entire family reads this magazine cover to cover. The absolute best way to learn about animals, nature,other societies and cutting-edge science.",B00005NIOH,⭐⭐⭐⭐⭐
4406,Hard to rate this subscription cause I Have not received anything yet.  No magazine or even a account number so I can view it on my tablet.,B00005NIOH,⭐
4407,"Seems to be only geared toward older crowd and beginner level organizing, cooking, etc. Wish she had and advanced magazine.",B00005NIOA,⭐⭐
4408,"Magazine is getting smaller, but crafts are always interesting.",B00005NIOA,⭐⭐⭐⭐
4409,"I received the first issue; however, have not received any others since.",B00005NIOA,⭐
4410,Always!  I love Martha Stewart magazine! Ordered a second subscription for Christmas for my sweet mama!,B00005NIOA,⭐⭐⭐⭐⭐
4411,Ordered over 8 weeks ago and magazine subscription is not here yet.......Dont do it if your not willing to wait.....Very Slow,B00005NIOH,⭐
4412,I was really excited to receive this and really disappointed that only about 10% of the magazine is informational.  The rest is just advertisements.  Super bummed.,B00005NIOA,⭐
4413,I love the pictures and the recipes!,B00005NIOA,⭐⭐⭐⭐
4414,Didnt order this!!,B00005NIOA,⭐
4415,It is a good read,B00005NIOA,⭐⭐⭐⭐
4416,Love Martha and this a great deal,B00005NIOA,⭐⭐⭐⭐⭐
4417,Just ok.  More ads than reading material.  Nothing special about this magazine there are others that are much better.,B00005NIOA,⭐⭐⭐
4418,Have subscribed to this magazine for years and I'm always learning something new from it.,B00005NIOA,⭐⭐⭐⭐
4419,"Ordered in error because nieces were playing with my phone. Tried to cancel, but Amazon declined.  It's shame, useless for me.",B00005NIOA,⭐
4420,really boring articles,B00005NIOA,⭐
4421,"If you like MS, this is the best price out there.  I find her publication is not as inspirational as it once was, but it makes a great donation to the local VA clinic.",B00005NIOA,⭐⭐⭐
4422,liked reading,B00005NIOA,⭐⭐⭐
4423,"I still have not received the magazine.  I ordered it back in early September,and was hoping to have gotten an issues by now.",B00005NIOH,⭐
4424,"Took a couple of months to get but thats normal with all subscriptions.  I love the magazine, has great ideas and perfect layout but Just too many ads",B00005NIOA,⭐⭐⭐⭐
4425,This is entirely too expensive,B00005NIOA,⭐
4426,Our family had this when I was a kid - it has been a long time since then. Great articles!,B00005NIOH,⭐⭐⭐⭐⭐
4427,"I tried to leave no stars, but I wasn't allowed.  Don't do it...you'll never get it.  Shame on Amazon for not removing this subscription as an option.",B00005NIOH,⭐
4428,"A bit fluffy, but what would you expect?",B00005NIPX,⭐⭐⭐⭐
4429,Martha Stewart Living was my favorite magazine.  I especially loved the Christmas edition!  What happened though?  It's not fun anymore.  :(  Miss you Martha.,B00005NIOA,⭐⭐
4430,I love Martha and her crew . . . she does everything the right way . . .,B00005NIOA,⭐⭐⭐⭐⭐
4431,"I have always loved Martha Stewart Living. It has great ideas, beautiful pictures and interesting articles.",B00005NIOA,⭐⭐⭐⭐⭐
4432,I don't want this magazine anymore and am trying to switch or cancel but you won't let me.  Not happy!!!!!!,B00005NIOA,⭐⭐
4433,Harder to read as digital than as magazine.,B00005NIOA,⭐⭐⭐
4434,Quality magazine.  Ideas are portrayed beautifully. I love the timeless quality of the way the information is shared.,B00005NIOA,⭐⭐⭐⭐⭐
4435,Always anti-Trump. Not objective.,B00005NIPX,⭐⭐
4436,Love vanity fair. Got a great price for the new year so im excited to have a year of reading,B00005NIPX,⭐⭐⭐⭐⭐
4437,Think they are chasing the Enquirer's readers now.,B00005NIPX,⭐
4438,Vanity Fairis is misogynistic garbage rag.  Dont waste your money.,B00005NIPX,⭐
4439,Another useless magazine.,B00005NIPX,⭐
4440,Vanity Fair has become arrogant and extremely political. I will not renew my subscription.,B00005NIPX,⭐
4441,I have only received a few edition since ordering!,B00005NIOA,⭐
4442,How can you miss with Martha helping you!,B00005NIOA,⭐⭐⭐⭐⭐
4443,Magazine not what I expected to be.,B00005NIOA,⭐
4444,What is there to say?  Outstanding price.  Great publication.,B00005NIPX,⭐⭐⭐⭐⭐
4445,Advertisements,B00005NIPX,⭐
4446,Only received one month of six.,B00005NIPX,⭐
4447,"Do not like this format, can't find the articles cause of so many ads!!",B00005NIPX,⭐⭐
4448,"It's always been one of my favorite magazines.  So to get a year for 5 bucks, and it's ready anytime in my Fire it was an offer too good too pass up.",B00005NIPX,⭐⭐⭐⭐
4449,Too many advertisements,B00005NIOA,⭐⭐
4450,I was really disappointed with this magazine. It has ALOT of ads. It does have a few recipes and a few cute ideas. No. I won't renew my subscription.,B00005NIOA,⭐⭐⭐
4451,"I subscribed it from Amazon in August 13, 2010, but I haven't received any single one so far, and today is already Jan 7, 2011. Does it take such a long time???",B00005NIOH,⭐
4452,It's not working well,B00005NIPX,⭐⭐
4453,Such a thin magazine. Very little useful info. Truly disappointed! Martha Stewart is a master but this does not reflect her!,B00005NIOA,⭐
4454,"The best price existing?!  This magazine is to read, watch and keep .... love this. So glad Amazon offered this for $5 a year. Unbelievable deal ever",B00005NIOA,⭐⭐⭐⭐⭐
4455,"Its been a month, and I do not think magazine subscriptions get started in that time.  Need to wait for a few more weeks to evaluate.",B00005NIOH,⭐⭐
4456,One of my favorite magazines at a great price,B00005NIPX,⭐⭐⭐⭐⭐
4457,I am sick of Graydon's raving about politics,B00005NIPX,⭐
4458,"The magazine uses small font, which is tough reading. Content is OK. Looks more like Vogue with all the advertising.",B00005NIPX,⭐⭐⭐
4459,All the writers do is whine about politics. I can watch CNN for free.,B00005NIPX,⭐⭐
4460,Love this magazine Martha Stewart is amazing I learn so much about everything reading it,B00005NIOA,⭐⭐⭐⭐⭐
4461,"I always 100% loved it in print, digital edition hard to enlarge enough from phone, though. A different platform to let us stretch articles of interest large enough for details?",B00005NIOA,⭐⭐⭐⭐
4462,"Good price, decent magazine, enjoyable reading and delightful pictures.",B00005NIOA,⭐⭐⭐⭐
4463,WAY TO EXPENSIVE!,B00005NIOA,⭐⭐⭐
4464,I purchased this subscription as a gift for my parents.  Both are enjoying the magazine so much!  It was the perfect gift!,B00005NIOH,⭐⭐⭐⭐⭐
4465,The name speaks fir itself.  National Geographic has always been a great source for people from all walks of life to learn and explore.,B00005NIOH,⭐⭐⭐⭐⭐
4466,it almost goes without saying how fantastic this magazine is. i got a year's subscription for $5 and couldn't ask for better value!,B00005NIOH,⭐⭐⭐⭐⭐
4467,Don't have it,B00005NIPX,⭐
4468,I wasn't able to download the full magazine.,B00005NIPX,⭐
4469,It says... this title is not available for purchase.... what good is it to offer up something for sale and refuse to let me buy it. Terrible.,B00005NIPX,⭐⭐⭐
4470,I wouldn't waste my time on this hate fill magazine,B00005NIPX,⭐
4471,Way too many ads; and articles that are broken up for a print edition --which is so silly and unnecessary anyway-- are annoying to navigate to in a digital edition.,B00005NIPX,⭐⭐
4472,Haven't read all but so far ok.,B00005NIPX,⭐⭐⭐⭐
4473,I love Vanity Fair. So many great articles by so many great writers. Please never stop this magazine,B00005NIPX,⭐⭐⭐⭐⭐
4474,"The vendor refused to honor the $15 subscripton request.

I tried previosly when it was $10 with the same result.

Good Luck to you.",B00005NIOH,⭐
4475,National Geographic continues to be an exceptional magazine--fun to look at and read as well as educational on many levels.,B00005NIOH,⭐⭐⭐⭐
4476,"It's not just another women's magazine.  It has excellent journalism, and in this time of 'fake news,' Vanity Fair remains a source I trust.",B00005NIPX,⭐⭐⭐⭐⭐
4477,Digital edition doesn't work!,B00005NIPX,⭐
4478,Best magazine out there!,B00005NIPX,⭐⭐⭐⭐⭐
4479,I've loved what Donald Trump hates for years. That's a great thing!,B00005NIPX,⭐⭐⭐⭐⭐
4480,"I find the articles difficult to read in the living magazines we have received, very little content that we would read",B00005NIOA,⭐
4481,I think I got a magazine that is for the computer to read not  a real magazine.. totally disappointed!!!!!!!!!,B00005NIOA,⭐
4482,Great Magazine at a great price. It is in my mailbox every month with no problems..,B00005NIOH,⭐⭐⭐⭐⭐
4483,"I ordered this loong time ago, still have not received it. But when I had it years ago, it was a very interesting read.",B00005NIOH,⭐
4484,Good articles and good fashion ideas and pictures.,B00005NIPX,⭐⭐⭐⭐
4485,On the Kindle the pages and the printing are not accessible,B00005NIOA,⭐
4486,Don't really care for it.,B00005NIOA,⭐
4487,There were way too many pages of advertisements.  So dissapointed:(,B00005NIOA,⭐⭐
4488,"crap...can't get it to download on my kindle oasis!  says it needs an update to load, but there is no update! my kindle is supposed to do it electronically automatically! s***.",B00005NIPX,⭐
4489,Unable to access from Kindle Paperwhite. Spent hours on the phone with tech people and customer service,B00005NIPX,⭐
4490,I subscribed in December 2009.  It is now February 2010 and still no sign of this magazine.,B00005NIOH,⭐
4491,Very difficult to read in this format,B00005NIPX,⭐⭐
4492,Great writing,B00005NIPX,⭐⭐⭐⭐
4493,The e issue is not complete,B00005NIPX,⭐
4494,I can't get this to download  and there is no way to contact a living human being to find out how to do it. Very disappointed,B00005NIPX,⭐
4495,"Has always been my favorite ""read"".  Covers social issues, and prominent figures around the globe.  Refreshing, insightful.",B00005NIPX,⭐⭐⭐⭐⭐
4496,Always a fun magazine! I miss the special Halloween issues.,B00005NIOA,⭐⭐⭐
4497,Send you old outdated copies,B00005NIOA,⭐
4498,"loved how much I saved on this mag, enjoy expanding my knowledge and this mag helps me do that, love to learn",B00005NIOH,⭐⭐⭐⭐⭐
